Flight_ID,Airline,Source,Destination,Date_of_Journey,Dep_Time,Duration,Total_Stops,Class,Days_Left,Price,Distance_km
244,AirAsia,Delhi,HYDERABAD,06-Apr-2025,21:45,1h 46m,2 stops,Biz,6.0,24669.0,1260
245,indigo,Kolkata,Mumbai,26/12/2025,12:00,1h 22m,,Business,31.0,34368.58,1650
246,AIR INDIA,Kolkata,Hyderabad,02/08/2025,18:30,3h 35m,2+ stops,Eco,41.0,10690.39,1190
247,IndiGo,Delhi,Mumbai,02/08/2025,2:30,4h 9m,non-stop,Business,22.0,25302.3,1150
248,AirAsia,Bangalore,Chennai,2025-02-08,5:30,2h 15m,,Eco,48.0,2201.23,290
249,GoAir,MUMBAI,Chennai,27/08/2025,18:45,2h 16m,2+ stops,Economy,44.0,7172.1,1030
250,Go Air,Chenai,Kolkata,26-May-2025,14:00,4h 22m,1 Stop,Business,5.0,28840.66,1360
251,Air India,Banglore,Kolkata,18-Jun-2025,6:45,1h 33m,,economy,50.0,10942.17,1560
252,indigo,Chennai,Cochin,06/11/2025,10:45,2h 4m,Non Stop,economy,6.0,4352.29,500
253,SpiceJet,Hyderabad,Delhi,09-Dec-2025,7:15,2h 4m,non-stop,Eco,22.0,8364.21,1260
254,Go Air,Chenai,Kolkata,17/01/2025,8:00,2h 32m,,Eco,,9098.15,1360
255,AirAsia,Hyderabad,Kolkata,17/06/2025,5:15,2h 8m,,economy,14.0,7029.49,1190
256,Go Air,Delhi,HYDERABAD,2025-02-05,21:15,0h 39m,1 stop,Economy,48.0,7850.54,1260
257,Vistara,Kolkata,Delhi,10-Jul-2025,5:15,2h 47m,non-stop,Economy,26.0,10660.54,1300
258,indigo,Mumbai,Chennai,02/22/2025,0:00,1h 12m,1 Stop,economy,1.0,7471.29,1030
259,Go Air,Delhi,Bangalore,2025-03-17,22:30,2h 21m,1 Stop,Eco,8.0,11663.75,1740
260,AIR INDIA,delhi,Hyderabad,2025-01-11,9:30,2h 52m,2 stops,BUSINESS,24.0,31546.17,1260
261,Air India,Bangalore,cochin,05/09/2025,10:15,4h 38m,2 stops,Biz,35.0,,360
262,Air India,MUMBAI,Chennai,2025-11-07,2:45,2h 23m,1 stop,Economy,28.0,8648.47,1030
263,Vistara,Chennai,Hyderabad,2025-08-21,18:00,4h 48m,1 Stop,Economy,1.0,4803.73,515
264,Vistara,Hyderabad,Bangalore,25/09/2025,8:15,3h 40m,Non Stop,BUSINESS,20.0,11615.82,500
265,IndiGo,delhi,cochin,18-Mar-2025,10:15,3h 8m,non-stop,BUSINESS,32.0,38730.17,2100
266,IndiGo,Delhi,Mumbai,23/03/2025,0:15,1h 19m,2 stops,BUSINESS,45.0,24514.05,1150
267,GoAir,Mumbai,Delhi,15-Feb-2025,23:15,1h 32m,2 stops,Eco,8.0,9751.29,1150
268,GoAir,Banglore,Mumbai,05/01/2025,15:15,3h 52m,1 Stop,BUSINESS,46.0,16680.13,840
269,indigo,delhi,Delhi,2025-07-17,23:45,1h 42m,,Biz,29.0,20482.36,1030
270,Vistara,Chennai,Hyderabad,06/06/2025,23:30,1h 22m,Non Stop,Biz,2.0,13442.97,515
271,IndiGo,Hyderabad,Kolkata,08/27/2025,23:30,2h 2m,1 Stop,economy,41.0,8184.57,1190
272,GoAir,Bangalore,cochin,21-Sep-2025,18:00,1h 39m,1 Stop,Economy,12.0,3056.33,360
273,Go Air,Banglore,Chennai,07/15/2025,22:15,1h 11m,2+ stops,economy,4.0,2647.44,290
274,Go Air,MUMBAI,Delhi,11/14/2025,14:00,1h 52m,Non Stop,Eco,44.0,5900.99,1150
275,AirAsia,Chenai,HYDERABAD,09-May-2025,11:30,5h 32m,2+ stops,BUSINESS,22.0,10638.32,515
276,Air India,delhi,cochin,02/14/2025,14:00,2h 20m,non-stop,Business,1.0,51283.4,2100
277,indigo,Bangalore,Mumbai,04/07/2025,23:30,3h 10m,,Eco,5.0,6755.24,840
278,Vistara,Chennai,HYDERABAD,2025-07-24,19:00,4h 42m,Non Stop,economy,9.0,4398.91,515
279,Go Air,Mumbai,Bangalore,12/05/2025,14:30,2h 23m,1 Stop,BUSINESS,7.0,,840
280,Spice Jet,Bangalore,HYDERABAD,10/16/2025,21:00,1h 31m,1 Stop,economy,8.0,3412.19,500
281,AirAsia,Mumbai,Chennai,2025-08-22,0:45,3h 52m,Non Stop,Economy,22.0,6781.42,1030
282,Spice Jet,delhi,cochin,03-Oct-2025,10:30,1h 43m,Non Stop,Economy,,15262.68,2100
283,Air India,Kolkata,Hyderabad,04-May-2025,18:00,5h 15m,,Economy,43.0,9660.23,1190
284,indigo,MUMBAI,Bangalore,03-Jan-2025,23:45,0h 43m,1 stop,Business,,19868.32,840
285,SpiceJet,Chenai,Hyderabad,22-Mar-2025,17:30,1h 41m,,Biz,31.0,10980.56,515
286,IndiGo,Delhi,cochin,2025-05-10,4:45,1h 48m,1 stop,Biz,35.0,45543.75,2100
287,indigo,delhi,Hyderabad,18-Oct-2025,9:00,1h 48m,1 stop,Eco,11.0,10621.9,1260
288,IndiGo,Bangalore,Mumbai,02/06/2025,23:45,4h 53m,2 stops,Eco,35.0,6768.44,840
289,Go Air,Chennai,Kolkata,11-May-2025,2:45,1h 13m,,Business,3.0,27924.87,1360
290,Air India,Kolkata,Hyderabad,28/01/2025,15:00,5h 15m,2+ stops,Business,31.0,31101.57,1190
291,Go Air,Chenai,Cochin,2025-01-17,15:00,2h 37m,2+ stops,BUSINESS,44.0,11377.81,500
292,Go Air,Kolkata,Chennai,06/07/2025,23:30,,1 stop,Economy,53.0,,1360
293,Spice Jet,Chenai,Delhi,08/31/2025,6:30,1h 16m,,Business,27.0,33438.21,1760
294,Vistara,Mumbai,cochin,19/08/2025,10:15,3h 20m,2+ stops,Business,3.0,23813.4,860
295,IndiGo,MUMBAI,Cochin,07/25/2025,22:00,3h 1m,,Economy,8.0,7116.56,860
296,Spice Jet,Bangalore,cochin,03/13/2025,18:30,0h 47m,2+ stops,BUSINESS,37.0,8187.3,360
297,Air India,Delhi,Mumbai,2025-02-24,2:15,5h 24m,2+ stops,Business,5.0,27729.41,1150
298,indigo,Bangalore,Kolkata,2025-08-17,17:45,2h 17m,1 stop,economy,38.0,12156.61,1560
299,indigo,Kolkata,Mumbai,05/01/2025,13:30,1h 49m,1 stop,BUSINESS,37.0,32321.85,1650
300,AIR INDIA,delhi,Kolkata,2025-05-28,21:15,1h 46m,1 stop,Eco,55.0,9218.64,1300
301,Spice Jet,Banglore,Hyderabad,2025-02-12,12:30,2h 53m,1 stop,Business,10.0,10222.61,500
302,SpiceJet,delhi,Hyderabad,13-Mar-2025,4:45,3h 6m,Non Stop,Business,53.0,26201.96,1260
303,Go Air,Delhi,cochin,11-Jan-2025,22:30,1h 42m,Non Stop,Business,43.0,37916.17,2100
304,indigo,Hyderabad,Mumbai,04/01/2025,20:30,,1 stop,Economy,50.0,4226.37,620
305,GoAir,Bangalore,Kolkata,21/07/2025,18:30,4h 50m,1 stop,Business,51.0,30224.35,1560
306,GoAir,delhi,Chennai,08-Jun-2025,0:00,4h 17m,non-stop,economy,3.0,12720.28,1760
307,IndiGo,Kolkata,Bangalore,12-Dec-2025,8:15,1h 37m,Non Stop,Eco,36.0,10335.18,1560
308,Go Air,delhi,cochin,02-Feb-2025,16:00,2h 27m,1 stop,Biz,46.0,,2100
309,Vistara,Delhi,cochin,21-Jul-2025,21:30,1h 59m,,economy,3.0,16843.29,2100
310,GoAir,Bangalore,Kolkata,25-Mar-2025,6:45,1h 10m,1 Stop,Eco,2.0,10730.77,1560
311,GoAir,delhi,Mumbai,04/10/2025,10:30,0h 34m,non-stop,BUSINESS,29.0,18788.84,1150
312,GoAir,delhi,Kolkata,21-Feb-2025,15:15,2h 12m,2+ stops,Eco,56.0,8104.26,1300
313,Air India,MUMBAI,Kolkata,29/10/2025,19:45,1h 33m,1 Stop,BUSINESS,11.0,43074.42,1650
314,Go Air,Delhi,Kolkata,2025-06-13,23:15,0h 39m,,economy,45.0,9066.41,1300
315,Vistara,delhi,cochin,2025-09-03,8:30,1h 41m,1 stop,economy,41.0,16075.83,2100
316,Vistara,Chennai,Hyderabad,2025-10-05,7:30,3h 22m,,economy,33.0,4933.57,515
317,SpiceJet,Hyderabad,cochin,04-Feb-2025,0:45,4h 25m,Non Stop,Biz,33.0,13479.85,700
318,GoAir,Kolkata,Chennai,2025-04-23,19:30,2h 50m,2 stops,Biz,49.0,25780.69,1360
319,indigo,Banglore,Bangalore,06-Jan-2025,6:30,6h 1m,1 stop,Eco,11.0,8250.32,1030
320,Vistara,delhi,HYDERABAD,2025-05-11,15:45,3h 13m,non-stop,Economy,18.0,10021.39,1260
321,Spice Jet,Kolkata,Chennai,2025-08-14,21:00,3h 57m,1 Stop,Biz,7.0,28423.82,1360
322,Go Air,Chenai,HYDERABAD,22-Sep-2025,11:15,2h 46m,,Eco,11.0,4239.11,515
323,SpiceJet,MUMBAI,Mumbai,28-Sep-2025,15:45,6h 32m,2 stops,BUSINESS,22.0,22448.68,1030
324,AIR INDIA,Kolkata,Mumbai,23/05/2025,7:30,,1 stop,Business,4.0,41494.69,1650
325,AirAsia,Delhi,Cochin,21-Oct-2025,7:45,6h 49m,1 stop,economy,13.0,15299.81,2100
326,GoAir,Chennai,Cochin,2025-10-15,22:15,2h 13m,,Eco,7.0,3941.84,500
327,Air India,Delhi,Cochin,07/17/2025,23:45,2h 27m,1 stop,BUSINESS,57.0,41004.35,2100
328,Air India,Mumbai,Delhi,2025-12-02,16:00,3h 5m,Non Stop,Eco,32.0,7928.54,1150
329,Air India,Banglore,HYDERABAD,17-Feb-2025,16:30,1h 44m,1 Stop,Biz,46.0,11111.83,500
330,SpiceJet,Chennai,cochin,03/03/2025,2:00,2h 42m,1 stop,Business,33.0,10070.41,500
331,AirAsia,delhi,cochin,16/07/2025,7:30,2h 17m,1 stop,Business,36.0,38791.91,2100
332,GoAir,Bangalore,Mumbai,27-Apr-2025,23:30,1h 3m,2 stops,economy,2.0,6359.89,840
333,Spice Jet,delhi,Hyderabad,06/08/2025,19:45,1h 10m,1 stop,economy,23.0,10067.99,1260
334,Vistara,Banglore,Chennai,2025-04-01,6:30,5h 28m,1 Stop,BUSINESS,2.0,7304.48,290
335,AirAsia,MUMBAI,Delhi,10/17/2025,2:00,1h 45m,non-stop,Biz,12.0,19147.59,1150
336,Vistara,Kolkata,Mumbai,2025-02-07,4:15,3h 21m,,Biz,39.0,38274.18,1650
337,GoAir,Hyderabad,Cochin,2025-10-09,15:30,3h 15m,2 stops,Eco,57.0,4752.05,700
338,GoAir,MUMBAI,cochin,24/12/2025,22:00,1h 4m,non-stop,Biz,52.0,15397.99,860
339,Spice Jet,Chenai,HYDERABAD,01/11/2025,12:15,1h 37m,non-stop,Economy,31.0,3736.35,515
340,AirAsia,Banglore,Chennai,28-Aug-2025,13:45,0h 49m,Non Stop,BUSINESS,27.0,5934.63,290
341,SpiceJet,Delhi,Mumbai,22-Dec-2025,19:00,3h 15m,1 Stop,Eco,13.0,7623.82,1150
342,Spice Jet,Banglore,Mumbai,18-Sep-2025,21:00,7h 12m,1 stop,BUSINESS,7.0,17706.64,840
343,AIR INDIA,Hyderabad,Kolkata,2025-02-17,16:45,1h 43m,non-stop,economy,24.0,9202.82,1190
344,Vistara,MUMBAI,Delhi,27/07/2025,16:30,3h 7m,2 stops,Business,1.0,31698.03,1150
345,AirAsia,Chennai,Kolkata,08-Sep-2025,15:15,5h 57m,1 stop,Biz,18.0,30251.69,1360
346,Go Air,Banglore,HYDERABAD,19/11/2025,20:00,1h 38m,2+ stops,BUSINESS,23.0,11604.27,500
347,AIR INDIA,Mumbai,Cochin,2025-07-23,15:00,1h 34m,2 stops,Economy,52.0,6612.03,860
348,Go Air,Mumbai,Hyderabad,03-Dec-2025,8:15,1h 30m,2 stops,economy,46.0,4106.09,620
349,SpiceJet,Banglore,Chennai,18/03/2025,4:00,3h 10m,non-stop,economy,53.0,2170.16,290
350,Go Air,Kolkata,Delhi,09/06/2025,23:15,2h 8m,1 stop,Biz,19.0,25079.21,1300
351,Go Air,Chennai,cochin,27-Dec-2025,14:45,4h 46m,1 stop,Eco,5.0,4260.27,500
352,SpiceJet,Hyderabad,cochin,2025-01-16,18:45,3h 4m,,Biz,14.0,15012.32,700
353,AirAsia,Mumbai,Chennai,2025-08-20,0:15,2h 23m,2+ stops,Biz,42.0,18825.23,1030
354,Spice Jet,MUMBAI,Bangalore,2025-04-12,1:30,2h 39m,1 Stop,BUSINESS,13.0,17177.52,840
355,Go Air,Delhi,Mumbai,2025-03-04,23:45,5h 1m,non-stop,Eco,8.0,8571.81,1150
356,Air India,Hyderabad,Bangalore,16/02/2025,22:30,1h 11m,2 stops,Economy,15.0,4480.96,500
357,Spice Jet,Chennai,Delhi,01/13/2025,18:45,2h 49m,Non Stop,Biz,44.0,33161.71,1760
358,GoAir,Kolkata,Hyderabad,14/12/2025,21:15,2h 28m,,Business,33.0,23527.11,1190
359,IndiGo,Bangalore,Hyderabad,04-Jan-2025,13:00,4h 17m,2 stops,BUSINESS,7.0,13202.63,500
360,GoAir,MUMBAI,Delhi,29/06/2025,3:00,1h 46m,1 stop,Economy,,7851.43,1150
361,indigo,Chennai,HYDERABAD,02/09/2025,6:15,1h 46m,non-stop,BUSINESS,34.0,10184.09,515
362,AIR INDIA,Mumbai,Chennai,08/20/2025,7:00,2h 6m,Non Stop,Business,22.0,21517.33,1030
363,GoAir,MUMBAI,Delhi,2025-05-07,4:30,3h 37m,1 Stop,Biz,6.0,24334.36,1150
364,AirAsia,delhi,Mumbai,2025-04-13,17:30,5h 42m,1 Stop,economy,33.0,6659.11,1150
365,SpiceJet,MUMBAI,Delhi,12/24/2025,10:00,2h 31m,non-stop,Business,44.0,20875.51,1150
366,AirAsia,Banglore,Chennai,09-Dec-2025,17:30,3h 27m,2 stops,BUSINESS,38.0,5968.16,290
367,SpiceJet,Delhi,Kolkata,20/12/2025,1:30,1h 39m,,economy,40.0,7923.53,1300
368,AirAsia,Hyderabad,cochin,2025-12-26,19:15,1h 1m,,Eco,54.0,4141.91,700
369,AirAsia,Hyderabad,Cochin,01/12/2025,23:45,1h 28m,1 Stop,Economy,38.0,4840.56,700
370,GoAir,Hyderabad,Kolkata,17/05/2025,8:45,2h 7m,Non Stop,Biz,50.0,21272.67,1190
371,AIR INDIA,Mumbai,Kolkata,2025-03-18,8:00,1h 54m,non-stop,Eco,40.0,11849.95,1650
372,Air India,Delhi,Chennai,07-Mar-2025,2:45,6h 27m,,Biz,43.0,39137.91,1760
373,Vistara,Banglore,Chennai,01-Jul-2025,17:30,0h 34m,1 Stop,Economy,38.0,2509.27,290
374,AIR INDIA,Chenai,HYDERABAD,2025-09-27,10:30,1h 55m,1 stop,BUSINESS,11.0,13374.18,515
375,AIR INDIA,Banglore,Delhi,2025-11-09,2:30,5h 49m,Non Stop,economy,44.0,12706.82,1740
376,Spice Jet,Chennai,Delhi,10/21/2025,21:45,2h 4m,2+ stops,economy,53.0,11027.59,1760
377,Spice Jet,Hyderabad,Cochin,29/06/2025,21:45,0h 56m,2+ stops,Eco,26.0,5871.16,700
378,Spice Jet,Chennai,Kolkata,2025-09-03,13:30,3h 47m,Non Stop,Economy,8.0,9788.08,1360
379,Air India,Chenai,Mumbai,26/07/2025,15:30,4h 25m,2 stops,BUSINESS,35.0,23279.95,1030
380,AIR INDIA,Kolkata,Mumbai,23-Jul-2025,6:45,1h 3m,1 stop,economy,17.0,12006.14,1650
381,,Chenai,HYDERABAD,03/04/2025,17:00,0h 52m,1 Stop,Business,47.0,10663.89,515
382,IndiGo,Bangalore,Kolkata,06/03/2025,19:30,3h 24m,2+ stops,Eco,37.0,11852.21,1560
383,Go Air,Banglore,HYDERABAD,10/11/2025,9:30,2h 53m,2 stops,Business,31.0,11437.02,500
384,indigo,Hyderabad,Bangalore,03/23/2025,7:30,4h 38m,2 stops,Biz,43.0,10772.49,500
385,IndiGo,Hyderabad,Bangalore,2025-12-10,9:45,4h 15m,2 stops,Eco,30.0,4008.26,500
386,AIR INDIA,delhi,HYDERABAD,07/03/2025,8:15,7h 59m,1 Stop,economy,27.0,10926.21,1260
387,AirAsia,MUMBAI,HYDERABAD,02/23/2025,11:45,3h 51m,non-stop,Eco,34.0,4463.93,620
388,AirAsia,Banglore,Hyderabad,2025-08-01,18:15,2h 39m,1 Stop,BUSINESS,52.0,9272.54,500
389,indigo,delhi,Kolkata,18/04/2025,17:45,0h 57m,non-stop,economy,52.0,8684.9,1300
390,indigo,Kolkata,Cochin,2025-01-26,11:15,4h 1m,non-stop,Economy,54.0,12212.52,1900
391,AirAsia,MUMBAI,cochin,11/04/2025,6:15,2h 10m,2+ stops,Biz,54.0,16798.4,860
392,IndiGo,Chenai,Cochin,03/02/2025,15:30,1h 9m,,BUSINESS,37.0,,500
393,AIR INDIA,Chenai,HYDERABAD,2025-09-18,8:15,2h 45m,Non Stop,Eco,23.0,4387.28,515
394,Air India,Bangalore,cochin,28/02/2025,13:45,,,Eco,41.0,2947.49,360
395,Vistara,Banglore,Hyderabad,25-Nov-2025,20:45,0h 39m,1 stop,Biz,10.0,13455.5,500
396,Vistara,Bangalore,Cochin,2025-11-02,22:45,1h 33m,1 Stop,,6.0,7916.77,360
397,Vistara,Mumbai,Hyderabad,12/09/2025,10:45,6h 8m,non-stop,Eco,23.0,6125.94,620
398,GoAir,Mumbai,Hyderabad,2025-11-08,13:15,8h 22m,2+ stops,Biz,59.0,11527.32,620
399,,Banglore,Chennai,01-Mar-2025,2:15,6h 4m,1 stop,Eco,42.0,2633.05,290
400,indigo,Chenai,Mumbai,07/24/2025,5:45,5h 12m,,Eco,14.0,8070.95,1030
401,AIR INDIA,Banglore,Hyderabad,12/01/2025,11:00,0h 45m,1 Stop,Biz,46.0,10828.99,500
402,GoAir,Hyderabad,HYDERABAD,2025-10-23,18:45,2h 49m,,Biz,22.0,21843.04,1030
403,Go Air,MUMBAI,Hyderabad,26-Sep-2025,11:45,2h 57m,1 Stop,Economy,15.0,4347.69,620
404,SpiceJet,delhi,Cochin,07/01/2025,11:00,2h 44m,2 stops,Economy,56.0,13938.08,2100
405,SpiceJet,Kolkata,Cochin,21-Dec-2025,14:45,2h 24m,1 stop,Biz,60.0,33246.68,1900
406,Spice Jet,Kolkata,Mumbai,01/04/2025,0:15,1h 25m,1 Stop,Biz,23.0,33745.66,1650
407,,Chennai,Cochin,15/11/2025,5:45,4h 32m,1 Stop,BUSINESS,5.0,11593.09,500
408,Air India,delhi,HYDERABAD,17/12/2025,8:00,4h 35m,2 stops,Eco,36.0,10283.43,1260
409,GoAir,Chenai,Chennai,04/25/2025,1:30,1h 35m,Non Stop,economy,57.0,6010.06,1030
410,AIR INDIA,Kolkata,Bangalore,10/20/2025,16:30,1h 19m,2+ stops,Eco,40.0,12169.7,1560
411,GoAir,Mumbai,Bangalore,22/10/2025,15:30,1h 49m,,Business,17.0,17320.43,840
412,IndiGo,Hyderabad,Mumbai,12/12/2025,0:00,8h 26m,non-stop,Economy,37.0,5292.81,620
413,SpiceJet,Delhi,Mumbai,2025-07-09,12:30,2h 22m,2+ stops,Biz,3.0,25667.28,1150
414,AIR INDIA,Chenai,Hyderabad,03-Sep-2025,12:45,0h 51m,2 stops,Business,55.0,10830.72,515
415,Go Air,Bangalore,Mumbai,13-Oct-2025,0:45,2h 2m,2 stops,Eco,7.0,6612.64,840
416,IndiGo,MUMBAI,Cochin,09/12/2025,20:45,4h 27m,non-stop,Eco,59.0,5838.07,860
417,GoAir,Delhi,Kolkata,04/05/2025,11:45,1h 30m,,Eco,58.0,8434.77,1300
418,Spice Jet,Bangalore,HYDERABAD,24-Feb-2025,20:15,3h 52m,1 stop,Business,24.0,9949.4,500
419,indigo,Chennai,Bangalore,2025-12-31,16:00,3h 0m,1 stop,Economy,32.0,2246.07,290
420,Vistara,Hyderabad,Delhi,02/09/2025,18:30,2h 43m,2 stops,Biz,48.0,28268.6,1260
421,IndiGo,MUMBAI,Mumbai,14/06/2025,17:30,1h 30m,2+ stops,Biz,53.0,20886.62,1030
422,AirAsia,Bangalore,cochin,09/24/2025,15:15,7h 30m,1 Stop,Biz,15.0,7828.51,360
423,GoAir,Delhi,Mumbai,2025-10-06,6:00,4h 23m,1 Stop,economy,22.0,7827.25,1150
424,GoAir,MUMBAI,Chennai,08/06/2025,12:00,1h 45m,Non Stop,BUSINESS,20.0,20620.03,1030
425,Spice Jet,Kolkata,HYDERABAD,21-Dec-2025,11:45,2h 17m,1 stop,Biz,48.0,22120.07,1190
426,Air India,Mumbai,Kolkata,07/29/2025,5:45,3h 33m,non-stop,BUSINESS,8.0,38012.98,1650
427,Go Air,Hyderabad,Bangalore,02/25/2025,9:45,2h 0m,non-stop,Eco,24.0,3578.35,500
428,Vistara,MUMBAI,Cochin,07-Aug-2025,20:00,2h 28m,,Eco,5.0,7619.34,860
429,Go Air,Mumbai,HYDERABAD,16-Feb-2025,16:45,2h 37m,,Biz,35.0,12150.67,620
430,Spice Jet,MUMBAI,Hyderabad,06/09/2025,21:30,1h 44m,2+ stops,BUSINESS,20.0,14332.81,620
431,Vistara,Mumbai,Kolkata,25/12/2025,8:00,3h 49m,2+ stops,economy,16.0,14153.53,1650
432,Spice Jet,Banglore,Bangalore,2025-05-02,6:45,2h 23m,1 stop,economy,10.0,8176.86,1030
433,AirAsia,Chennai,Hyderabad,11/26/2025,15:00,4h 40m,1 stop,Economy,29.0,3814.99,515
434,IndiGo,Chenai,Cochin,25/10/2025,12:45,1h 9m,Non Stop,economy,28.0,3376.59,500
435,GoAir,Kolkata,HYDERABAD,13-Feb-2025,16:15,2h 4m,1 stop,economy,10.0,8534.59,1190
436,SpiceJet,Chennai,Bangalore,30-Apr-2025,9:00,1h 30m,1 Stop,Eco,26.0,2194.0,290
437,Air India,Bangalore,HYDERABAD,02/17/2025,15:00,5h 18m,Non Stop,,6.0,4695.63,500
438,Go Air,delhi,Cochin,2025-01-05,10:45,1h 0m,1 stop,Business,17.0,47385.14,2100
439,SpiceJet,delhi,Cochin,25/02/2025,7:00,4h 5m,2+ stops,Eco,21.0,15070.06,2100
440,AirAsia,Mumbai,Kolkata,04-Jun-2025,9:45,2h 32m,2 stops,economy,52.0,10654.81,1650
441,Spice Jet,Banglore,Mumbai,12/26/2025,6:45,5h 24m,,Business,28.0,15398.05,840
442,indigo,Mumbai,Hyderabad,05/05/2025,13:45,1h 40m,2 stops,Biz,35.0,13867.9,620
443,GoAir,MUMBAI,Delhi,06/26/2025,11:00,4h 25m,1 stop,BUSINESS,53.0,20083.56,1150
444,indigo,Kolkata,HYDERABAD,11/03/2025,8:45,3h 23m,2+ stops,Eco,60.0,8356.41,1190
445,,Banglore,Chennai,22-Aug-2025,12:45,1h 53m,non-stop,BUSINESS,25.0,5800.69,290
446,GoAir,Chennai,Kolkata,2025-11-12,0:45,7h 18m,2 stops,Eco,45.0,9995.12,1360
447,Go Air,Bangalore,Kolkata,03/12/2025,18:15,3h 47m,2+ stops,Eco,25.0,12228.28,1560
448,Spice Jet,Bangalore,Mumbai,2025-10-15,0:00,7h 31m,1 Stop,economy,52.0,6082.06,840
449,GoAir,MUMBAI,Cochin,2025-08-14,11:30,2h 24m,2+ stops,Business,30.0,17350.87,860
450,AirAsia,Delhi,Cochin,2025-03-18,18:30,1h 3m,non-stop,Biz,20.0,42139.38,2100
451,Air India,Chennai,Hyderabad,2025-09-23,20:00,0h 59m,2+ stops,economy,26.0,4331.83,515
452,GoAir,Mumbai,Chennai,2025-11-21,14:45,3h 8m,Non Stop,Biz,23.0,17154.56,1030
453,Go Air,MUMBAI,Cochin,2025-04-18,9:00,4h 4m,non-stop,Economy,16.0,6238.73,860
454,indigo,delhi,Kolkata,04/05/2025,14:15,1h 59m,,economy,57.0,8101.23,1300
455,Go Air,Mumbai,Chennai,2025-08-27,3:30,8h 25m,,Economy,13.0,8351.53,1030
456,GoAir,Delhi,Cochin,12/13/2025,3:30,4h 29m,1 stop,BUSINESS,21.0,40757.17,2100
457,GoAir,MUMBAI,Hyderabad,2025-04-20,20:45,5h 20m,Non Stop,Eco,50.0,4473.26,620
458,Vistara,delhi,Cochin,16/05/2025,18:30,6h 50m,1 Stop,BUSINESS,10.0,56118.77,2100
459,Spice Jet,Delhi,Cochin,07-Mar-2025,12:00,2h 28m,2+ stops,Business,5.0,44498.45,2100
460,Spice Jet,Bangalore,Mumbai,2025-05-23,0:15,4h 56m,2+ stops,economy,40.0,6257.98,840
461,GoAir,delhi,Chennai,2025-02-20,4:45,1h 23m,non-stop,Economy,4.0,11814.81,1760
462,SpiceJet,Hyderabad,cochin,2025-11-16,14:00,4h 32m,,Business,15.0,16251.43,700
463,Spice Jet,Hyderabad,Bangalore,06/04/2025,7:45,1h 19m,1 Stop,economy,25.0,3537.48,500
464,Vistara,Bangalore,Kolkata,17-Mar-2025,6:00,3h 38m,,Eco,2.0,12981.43,1560
465,IndiGo,Hyderabad,Chennai,05/18/2025,7:15,,non-stop,Business,36.0,10664.93,515
466,Vistara,Mumbai,HYDERABAD,2025-09-22,19:30,2h 15m,2+ stops,Economy,29.0,5449.15,620
467,GoAir,Mumbai,HYDERABAD,29-Oct-2025,0:00,2h 28m,2 stops,BUSINESS,46.0,12395.95,620
468,Air India,MUMBAI,Bangalore,27-Jan-2025,0:15,2h 13m,,economy,19.0,6222.1,840
469,GoAir,MUMBAI,Mumbai,29-Jul-2025,5:45,2h 55m,non-stop,Biz,10.0,23070.16,1030
470,AirAsia,Delhi,Chennai,2025-05-19,21:30,1h 32m,Non Stop,Economy,35.0,9768.87,1760
471,IndiGo,Kolkata,Mumbai,2025-05-20,0:30,1h 55m,,economy,52.0,10826.67,1650
472,indigo,Chennai,cochin,10/30/2025,19:30,1h 30m,,economy,19.0,3921.45,500
473,IndiGo,Chennai,cochin,21-Jan-2025,22:45,1h 11m,non-stop,Business,53.0,10667.15,500
474,Go Air,MUMBAI,cochin,31/10/2025,0:15,2h 49m,2 stops,Economy,9.0,6036.69,860
475,Vistara,Delhi,Cochin,12-Apr-2025,17:00,2h 47m,2 stops,Biz,45.0,54548.78,2100
476,Vistara,Kolkata,Chennai,2025-06-23,9:15,2h 37m,1 stop,Eco,19.0,11744.55,1360
477,Spice Jet,Chenai,cochin,21/01/2025,10:30,3h 20m,non-stop,Eco,10.0,3947.37,500
478,SpiceJet,Chennai,Delhi,02/07/2025,7:30,0h 57m,2 stops,Economy,3.0,12386.06,1760
479,Go Air,Delhi,Mumbai,18/05/2025,13:00,2h 16m,Non Stop,Business,,22196.53,1150
480,IndiGo,Banglore,Delhi,04/23/2025,4:15,,1 Stop,Business,36.0,34193.98,1740
481,IndiGo,Chenai,Hyderabad,23/08/2025,19:30,4h 43m,2+ stops,BUSINESS,53.0,12309.87,515
482,SpiceJet,Kolkata,Hyderabad,2025-01-23,14:45,4h 48m,1 Stop,Economy,48.0,7579.95,1190
483,Vistara,Banglore,Chennai,2025-01-30,23:30,6h 12m,Non Stop,Eco,31.0,2929.82,290
484,AirAsia,Mumbai,Kolkata,10-Mar-2025,22:00,3h 6m,Non Stop,economy,48.0,9457.32,1650
485,Air India,Hyderabad,Bangalore,22-May-2025,4:00,5h 58m,2+ stops,Eco,36.0,4471.07,500
486,Air India,Hyderabad,Bangalore,23-Aug-2025,5:00,0h 37m,2 stops,economy,58.0,4054.45,500
487,IndiGo,Chenai,Bangalore,07-Jul-2025,22:15,1h 51m,Non Stop,BUSINESS,58.0,5874.17,290
488,Vistara,Bangalore,Hyderabad,2025-01-10,7:15,1h 51m,1 stop,Economy,47.0,4384.69,500
489,AirAsia,Hyderabad,Cochin,13/01/2025,8:30,1h 46m,2+ stops,economy,5.0,4850.74,700
